carbon dioxide,butane,hydrogen sulfide,ethanol,carbon disulfide,ethane,1-butanol,methanol,propane,ammonia
0.8230836611888127,0.9971042009381119,0.991,0.9800453514739229,0.9633487145682268,0.9879187988855589,0.9723640631684913,0.9890026694026992,0.994072655663748,0.9036789297658863
0.8044922211651014,0.9971216511341235,0.9895879211574562,0.9800453514739229,0.963295978905735,0.9877262333570935,0.9724734720578831,0.9924081741143975,0.9943262607773757,0.9036789297658863
0.7942713580224077,0.9971440871004243,0.989,0.9803105407144013,0.9632608217974071,0.987282045422303,0.9725828931021298,0.9926590538336053,0.9945948335789495,0.9202682240684404
0.7816334460847854,0.997166523066725,0.989,0.9818585373607304,0.9632608217974071,0.9868378574875126,0.9726923141463764,0.9916825057024419,0.9948634063805233,0.9350635722023688
0.767707753088545,0.9971889590330257,0.988,0.981859410430839,0.9632608217974071,0.9863936695527221,0.972801735190623,0.9902120717781403,0.9951319791820971,0.9577599796737228
0.7362275206381801,0.9972488039850741,0.988,0.981859410430839,0.9631905075807514,0.9863494270948162,0.9730061389108271,0.9902120717781403,0.9954604737668722,0.9652462418550573
0.7209765462364511,0.9973834669086178,0.988,0.981859410430839,0.9631729290265875,0.987105075590679,0.9734005079829465,0.9902120717781403,0.9959088119180497,0.974277769712069
0.705304556084321,0.9975181298321614,0.988,0.9822338780926836,0.9631729290265875,0.9878607240865418,0.973794877055066,0.9902120717781403,0.9963571500692272,0.9795432268471328
0.6896636830093332,0.997652792755705,0.988,0.9827664399092969,0.9631553504724235,0.9886163725824046,0.9741892461271854,0.9902120717781403,0.9968054882204048,0.9818318783964192
0.6746730837333825,0.9977874556792486,0.9884545158817228,0.9827664399092969,0.9631729290265875,0.9893720210782674,0.9745836151993047,0.9910588344778516,0.9972538263715823,0.9830546265328874
0.6414536287360388,0.9977026629253898,0.9871991708029272,0.9827664399092969,0.9631026148099319,0.9892779600673843,0.9741018450351215,0.9921471418887073,0.9972238733851063,0.9851490696626602
0.6240467799366574,0.9975904382118558,0.986,0.9827664399092969,0.9630850362557679,0.989077685368158,0.9735105574664005,0.9926590538336053,0.9971341340064236,0.9874113396464312
0.613353402679505,0.9974782134983217,0.986,0.9827664399092969,0.9630850362557679,0.9888774106689318,0.9729192698976795,0.9925945703125454,0.997044394627741,0.9889371076722346
0.6067077981455166,0.9973659887847877,0.986,0.984580498866213,0.9630850362557679,0.9886771359697054,0.9723279823289585,0.9918985422369889,0.9969546552490582,0.9904628756395824
0.5886421866432842,0.997343541846875,0.986,0.984580498866213,0.9629971434849482,0.9884571897882773,0.9721453985632479,0.989920756187397,0.996725518576394,0.991980943743132
0.5807262656439472,0.9974333171284893,0.986,0.984580498866213,0.9629971434849482,0.9882126542540971,0.9724736945513004,0.9888751647155661,0.996322135286253,0.9927438275928939
0.5453620791702274,0.9975230924101036,0.986,0.984580498866213,0.9629971434849482,0.987968118719917,0.9728019905393528,0.9885807504078303,0.9959187519961119,0.9941483169767281
0.5140792127455123,0.9976128676917179,0.986,0.984580498866213,0.9629971434849482,0.9877235831857367,0.9731302865274053,0.9880167880913862,0.9955153687059709,0.9946488294314382
0.45819037832814596,0.9983014441815146,0.9867195778866248,0.9853056811151357,0.9630147220391122,0.9877753358068531,0.973166588741959,0.9867870804888969,0.9957092317630661,0.9955406911928651
0.4481210038447995,0.9981891633415934,0.9889052102241991,0.9854875283446712,0.9631729290265875,0.9882870978438739,0.97338566074217,0.98604833645609,0.995686829425487,0.9952860191486061
0.44117744793121766,0.998076882501672,0.9880502797439398,0.9854875283446712,0.9633135574598989,0.9887988598808948,0.9736047327423811,0.9846562800080062,0.9956644270879079,0.9946488294314382
0.47210434043092225,0.9979646016617508,0.9863906985273609,0.9854875283446712,0.9634014502307185,0.9893106219179157,0.9738238047425921,0.9845024469820555,0.9956420247503288,0.9946488294314382
0.46814860324154345,0.9978523208218295,0.9853404187834212,0.9854875283446712,0.9635069215557021,0.9898223839549366,0.9740428767428032,0.9855014054819625,0.9956196224127497,0.9916104271909972
0.46406025798446593,0.9977650062477029,0.984,0.9854275020785213,0.9636475499890134,0.990012712448876,0.9740915448042302,0.9853740747746844,0.9956843589489048,0.9895139478775417
0.4585431699184015,0.9976976646862119,0.984,0.9846535039204761,0.9638760711931443,0.9899458941083501,0.9740038897146299,0.9853881434042289,0.9958188065840474,0.9910813823857302
0.45838093139745506,0.9976303231247209,0.984,0.984580498866213,0.9640166996264558,0.9898790757678242,0.9739162346250297,0.9820554649265906,0.99595325421919,0.9910813823857302
0.46048574145049304,0.9975629815632299,0.984,0.984580498866213,0.9641573280597671,0.9898122574272983,0.9738285795354296,0.9820973630326267,0.9960877018543326,0.9915687602691988
0.4629277930434387,0.9975106047931813,0.984,0.984580498866213,0.9642627993847507,0.9897133048875036,0.9737750198427685,0.9834894191837394,0.9961673944365492,0.9928651059085841
0.4698143082101622,0.9975779463546723,0.984,0.9839767005811276,0.9643506921555702,0.9893572787535582,0.9739942233256205,0.9854788198538282,0.995809046595359,0.9928651059085841
0.4739026534672396,0.9976452879161634,0.984,0.9831041755535561,0.9646671061305208,0.9890012526196127,0.9742134268084726,0.9866114802617428,0.9954506987541686,0.9928651059085841
0.47799099872431705,0.9977126294776543,0.984,0.984580498866213,0.9647374203471764,0.9886452264856673,0.9744326302913245,0.987665587637078,0.9950923509129783,0.9941043850494865
0.4826580737826053,0.9977799710391453,0.9832920857786132,0.984580498866213,0.9648604702263238,0.9882892003517219,0.9746518337741765,0.9885807504078303,0.9947340030717879,0.9936675057875862
0.48557140680829075,0.9978772721195899,0.982,0.9852573022055616,0.9649659415513073,0.9875640442359719,0.9747249016017939,0.9888183785689938,0.9944952477737062,0.9925034218351835
0.5043708148227114,0.9979895529595111,0.982,0.9854875283446712,0.9651417270929465,0.9866543231293194,0.9747249016017939,0.9902104347201066,0.9943162887471789,0.9919732441471573
0.5308027654998239,0.9981018337994323,0.982,0.9854875283446712,0.9651944627554384,0.9857446020226671,0.9747249016017939,0.9925386028433008,0.9941373297206516,0.9919732441471573
0.5562562743110683,0.9982141146393536,0.982,0.9854875283446712,0.9663898044385849,0.9848348809160148,0.9747249016017939,0.9926590538336053,0.9939583706941242,0.9919732441471573
0.5527561757052915,0.9983064359383191,0.982,0.9874462653901482,0.9675851461217314,0.9842850326320354,0.9746664531837624,0.9926590538336053,0.9939336010793072,0.9919732441471573
0.3730734016567374,0.9983288988439398,0.982,0.98823191064658,0.968991430454845,0.9849947392274117,0.9744034353026209,0.993331678456628,0.9944484944054761,0.9910813823857302
0.25527262055452715,0.9983513617495605,0.982,0.9897799072929092,0.9706086574379257,0.9857044458227878,0.9741404174214792,0.9942903752039152,0.9949633877316452,0.9910813823857302
0.29133400344719057,0.9983738246551811,0.982,0.9900226757369613,0.9747747747747748,0.986414152418164,0.9738773995403375,0.9942903752039152,0.9954782810578142,0.9910813823857302
0.3609667352980593,0.9983962875608018,0.982,0.9884639268994265,0.9771654581410679,0.9871238590135403,0.9736143816591959,0.9942903752039152,0.9959931743839832,0.9910813823857302
0.40815716961949966,0.998121950482056,0.982,0.9834208437419517,0.9792397275324105,0.986970857621704,0.9738970187896522,0.9942903752039152,0.9957593058701881,0.9910813823857302
0.42311243986874564,0.997762813407777,0.981,0.9810988492678169,0.9811382113821139,0.9865713682335214,0.9743355573519935,0.9942903752039152,0.9953115054021175,0.9910813823857302
0.41970548548784775,0.9974036763334979,0.981,0.9790178329282038,0.9828257525818501,0.9861718788453389,0.9747740959143348,0.9959743907717412,0.994863704934047,0.9910813823857302
0.4169791233930227,0.9970445392592189,0.9800638913058486,0.9782438347701589,0.9848824434190288,0.9857723894571564,0.9752126344766762,0.9967373572593801,0.9944159044659765,0.9922767300878657
0.41425355988830437,0.9968051145430329,0.9786770151726649,0.9767083807072209,0.9844605581190946,0.9856392263277621,0.9753807222920344,0.9967373572593801,0.9941472003072204,0.9923964098060417
0.4106253279087124,0.9968051145430329,0.9788220846543793,0.9736961451247166,0.984196879806636,0.9860387157159447,0.9750079086134265,0.9967373572593801,0.994236688767093,0.9919732441471573
0.4090165285456722,0.9968051145430329,0.978,0.9766685047091174,0.9839859371566689,0.9864382051041273,0.9746350949348185,0.9967373572593801,0.9943261772269657,0.9917625037774522
0.4087792903370211,0.9968051145430329,0.978,0.9795006839391186,0.9837046802900461,0.9868376944923098,0.9742622812562105,0.9954340071023845,0.9944156656868384,0.9909996199276899
0.4103202615843948,0.9968051145430329,0.978,0.980733343343645,0.9835640518567348,0.9872371838804924,0.9738894675776025,0.9951060358890701,0.994505154146711,0.9902367360779278
0.4164527807823664,0.9968250516421621,0.9785976379975643,0.9821483083393219,0.9830718523401452,0.9872223435806408,0.9742965294965021,0.9946936260297695,0.9942566913838622,0.9880425154358908
0.42258529998033734,0.9968474808786825,0.979905137127643,0.9844703028134566,0.9827905954735223,0.9871557120697848,0.97480107586509,0.9942903752039152,0.9939659847181732,0.9898606977797582
0.4342899574040418,0.9968699101152029,0.981,0.9853177650066727,0.9825444957152274,0.9870890805589289,0.9753056222336779,0.9942903752039152,0.9936752780524842,0.9910813823857302
0.4399775236405584,0.9968923393517233,0.981,0.9854875283446712,0.9822808174027686,0.9870224490480729,0.9758101686022659,0.9942903752039152,0.9933845713867953,0.9910813823857302
0.4437770375260865,0.9968649318208526,0.981,0.9854875283446712,0.9817183036695232,0.9872028073627088,0.9757202616064579,0.9942903752039152,0.9934219110742809,0.9902823529282972
0.44711537175740784,0.9967752283307432,0.981,0.9854875283446712,0.9815073610195562,0.9876919029592097,0.9748872879051551,0.9942903752039152,0.993869308703235,0.9882642378697833
0.45981817799929575,0.9966855248406338,0.9834544422410982,0.9854875283446712,0.9812964183695891,0.9881809985557107,0.9740543142038524,0.9932698241684279,0.994316706332189,0.98673846984398
0.46731347763727105,0.9965958213505243,0.984582151783535,0.9854875283446712,0.9810503186112942,0.9886700941522116,0.9732213405025496,0.9926590538336053,0.9947641039611431,0.9866220735785953
0.4761444301312614,0.9972039163438929,0.9854370824465208,0.9854875283446712,0.9807514831905075,0.9866893803224824,0.9742376609713015,0.9926590538336053,0.9946145537913912,0.990076322368701
0.4849471917812269,0.9967332318850788,0.986,0.9854875283446712,0.9798725554823116,0.9871560809187985,0.9739966697196994,0.9929618093417986,0.9947264759068899,0.9919732441471573
0.4946581276806238,0.9962625474262645,0.988,0.9854875283446712,0.9794506701823775,0.9876227815151145,0.9737556784680974,0.9942903752039152,0.9948383980223886,0.9767609711378379
0.5186667292864884,0.9957918629674504,0.988,0.9854875283446712,0.9790287848824434,0.9880894821114306,0.9735146872164954,0.9942903752039152,0.9949503201378872,0.9632444991923272
0.5305131443962493,0.9953211785086361,0.988,0.9854875283446712,0.9786068995825093,0.9885561827077466,0.9732736959648933,0.9924659533725474,0.9950622422533859,0.9479375374210177
0.5415100797215403,0.9951244249376132,0.988,0.9854875283446712,0.9781850142825752,0.98981864408861,0.9734466961362451,0.9898893611450208,0.9955481096817044,0.9311540927262509
0.553093724616593,0.9951468160768234,0.9885666656621234,0.9854875283446712,0.9772357723577235,0.9917177140971113,0.9739508894459601,0.987474124234054,0.9963331333602787,0.9489170415677555
0.5646773695116459,0.9951692072160335,0.9898431924649832,0.9854875283446712,0.9768138870577895,0.9936167841056126,0.974455082755675,0.9856352827890451,0.997118157038853,0.9827274896620108
0.5879037045467358,0.9951915983552437,0.991,0.9868653031158532,0.9763920017578553,0.9955158541141139,0.9749592760653899,0.9836867862969004,0.9979031807174272,0.9830546265328874
0.6028353853845442,0.995216478145244,0.9911314575584633,0.9878574433667652,0.9759349593495934,0.9971416689407958,0.9753684627947299,0.9837167195126963,0.9984864041556044,0.9839749347133875
0.6164186911854274,0.9952612671415659,0.9919863882214492,0.9882086167800452,0.9754076027246759,0.9965814423129219,0.9750175968810695,0.9858048041848224,0.9974552256706039,0.9857302118171684
0.629362867471332,0.9953060561378878,0.9936826377688703,0.9882086167800452,0.9741595253790376,0.996021215685048,0.9746667309674092,0.9861337683523654,0.9964240471856033,0.9829081848748548
0.6738057617288198,0.9953508451342097,0.994,0.9885221409879228,0.9737376400791035,0.9954609890571741,0.9743158650537488,0.98660050939278,0.9953928687006027,0.9806195333255684
0.6874335792524112,0.9953956341305317,0.992897639579186,0.9900226757369613,0.9732630191166777,0.9949007624293003,0.9739649991400885,0.989969184428838,0.9943616902156022,0.9783308817762818
0.7089221154386195,0.9952464113533414,0.992,0.9900226757369613,0.9727708196000878,0.9939698466890322,0.9739064864058999,0.9925258208354103,0.9939434313413621,0.9788109397892123
0.7226201605128642,0.9950001826893952,0.992,0.9900226757369613,0.9722786200834981,0.9928535863925672,0.9739941502614474,0.9943982184899699,0.9938316322725025,0.9790624154864009
0.734203805407917,0.9947539540254489,0.9922319443491554,0.9900226757369613,0.9709953856295319,0.9917373260961021,0.9740818141169949,0.9950942465655264,0.9937198332036428,0.9771028770509368
0.7612932084944495,0.9945077253615026,0.9939418053096741,0.9900226757369613,0.9701516150296638,0.990621065799637,0.9741694779725424,0.9951060358890701,0.993608034134783,0.9786531374679742
0.7764254727169647,0.9943112428459331,0.994,0.9900226757369613,0.9693078444297957,0.9897974222741911,0.9741500584477379,0.9951060358890701,0.9934664656870819,0.9751791933013075
0.7850158430918567,0.9942888718496825,0.994,0.9900226757369613,0.9684640738299275,0.9899979374473119,0.973755847091702,0.9951060358890701,0.9932207044134357,0.9782307293529148
0.7911483622898278,0.9942665008534319,0.9945356940956149,0.9900226757369613,0.9676203032300593,0.9901984526204328,0.9733616357356663,0.9951060358890701,0.9929749431397895,0.9759083700469833
0.8056488182538093,0.9942441298571815,0.9946093753406364,0.9900226757369613,0.9656339266095364,0.9903989677935537,0.9729674243796304,0.9951060358890701,0.9927291818661433,0.9606816625147727
0.8424688999150429,0.9942217588609309,0.993508889355301,0.9900226757369613,0.9648604702263239,0.9905994829666745,0.9725732130235945,0.9975530179445351,0.9924834205924972,0.957190635451505
0.8554669269307261,0.993956001260303,0.992,0.9900226757369613,0.9638760711931443,0.990124733124676,0.9728604296099173,0.9975530179445351,0.9919951616555869,0.957190635451505
0.8636260689042556,0.9936207046298532,0.992,0.9903971217268577,0.9627510437266534,0.9894570504212146,0.9733423398940568,0.9975530179445351,0.9914376176720298,0.9573464607716107
0.8695367722551675,0.9932854079994032,0.992,0.9909297052154195,0.9615908591518347,0.9887893677177533,0.9738242501781965,0.9975530179445351,0.9908800736884725,0.9582167342838424
0.8847630128494821,0.9929501113689534,0.9913347221678984,0.9908213218663493,0.9590419687980664,0.9881216850142919,0.9743061604623361,0.9975530179445351,0.9903225297049154,0.9620311543483508
0.8936210942398165,0.9926744803736173,0.991,0.9900473237083043,0.9579169413315755,0.9877580913607105,0.9744230484971738,0.9967373572593801,0.9898766245141336,0.969149342805652
0.9075532984709918,0.9925181806485089,0.991,0.9900226757369613,0.9567919138650847,0.9880026758068885,0.973809892033408,0.9967373572593801,0.9896539969089024,0.9735875273544697
0.916095585716528,0.9923618809234006,0.991,0.9900226757369613,0.9555614150736103,0.9882472602530666,0.9731967355696421,0.9967373572593801,0.9894313693036713,0.9754306688615526
0.9225232939859064,0.9922055811982922,0.9908300004573879,0.9909297052154195,0.9537508239947264,0.9884918446992448,0.9725835791058763,0.9967373572593801,0.9892087416984401,0.980926682114572
0.8030155281655708,0.9920492814731838,0.989120139131416,0.9912799614408823,0.9524500109865963,0.9887364291454228,0.9719704226421105,0.9967373572593801,0.9889861140932089,0.9818730794025453
0.726709637696462,0.9919724018495649,0.989,0.9918367346938775,0.949215557020435,0.9889812528724176,0.9715721280867924,0.9967373572593801,0.9890207242768319,0.9802203918892832
0.6295703623723502,0.9919054497386322,0.9883502082397363,0.992005121863151,0.9471940232915842,0.9892261065095143,0.9712006912700301,0.9971387963241538,0.9890874891840614,0.9725915517602655
0.46208448500741056,0.9918384976276995,0.988,0.993553118179241,0.9454010107668643,0.9894709601466111,0.9708292544532677,0.9981166308548854,0.989154254091291,0.9688613388331013
0.4507782904846643,0.9917715455167667,0.9872806939812682,0.9985473638170764,0.9434322127005054,0.9897158137837078,0.9704578176365054,0.9993465131604216,0.9892210189985207,0.9535450820686067
0.9482037588348503,0.9915065131118489,0.986,0.999685099943218,0.9390024170511976,0.9900301773661953,0.9701254131098477,1.0,0.9892383274298202,0.950947603121516
0.947038748331295,0.9909938803394497,0.986,0.9981636069344698,0.9372445616348055,0.990431428380421,0.9698417989458207,1.0,0.9891938152662074,0.9554158409119498
0.9432424335759304,0.9904812475670505,0.986,0.9944154794196334,0.9356449132058888,0.9908326793946468,0.9695581847817937,1.0,0.9891493031025945,0.965306095433258
0.9374647050172871,0.9899686147946514,0.986,0.9907366693008048,0.9341331575477917,0.9912339304088725,0.9692745706177667,1.0,0.9891047909389816,0.9553971485390539
0.9358790483919974,0.9887636051949982,0.986,0.9900226757369613,0.9327796088771698,0.9876765632119844,0.9679256524262738,0.9996203285172612,0.987874118279475,0.9538713805132505
0.9311093112380201,0.9882303130547414,0.9855107637907796,0.9900226757369613,0.9307404965941551,0.987832176729067,0.9677950216563462,0.9962172794021501,0.9877630102204981,0.9485128847323967
0.9288576852684277,0.9876970209144846,0.9846558331277938,0.9900226757369613,0.929896725994287,0.9879877902461497,0.9676643908864185,0.9951060358890701,0.9876519021615211,0.9525550358211144
0.9278433100376283,0.9871637287742279,0.9836018049296158,0.9888867955141205,0.9291056910569105,0.9881434037632323,0.967533760116491,0.9951683579082369,0.9875407941025441,0.963194768669356
0.9267616489765367,0.9866304366339711,0.981,0.987773707989038,0.9283322346736981,0.988299017280315,0.9674031293465633,0.9972564425803627,0.9874296860435673,0.9640618225289677
0.9251741293532338,0.9864674196096023,0.981,0.9866978323603987,0.9275411997363217,0.9882940734638866,0.9672483754029593,0.9975530179445351,0.9874420313834535,0.9421478409038303
0.9248321052029355,0.9866006226779438,0.9794722217057017,0.9854875283446712,0.925730608657438,0.9881606837806495,0.9670743229204143,0.9970754807382046,0.9875531394424305,0.9650343563966939
0.9235820895522389,0.9867338257462854,0.979,0.9854875283446712,0.9254493517908152,0.9880272940974122,0.9669002704378694,0.9960215480659163,0.9876642475014075,0.973542000852258
0.9235820895522389,0.9868670288146271,0.9785262498923322,0.9854875283446712,0.925273566249176,0.987893904414175,0.9667262179553244,0.9943912199276702,0.9877753555603844,0.9681220181604477
0.922958944649546,0.9869681653408653,0.979,0.9854875283446712,0.925062623599209,0.9877555882002328,0.9664991204052953,0.9918285781908623,0.987888940837572,0.9223010189988624
0.9227860696517414,0.9868127695302764,0.979,0.9849437779976841,0.924851680949242,0.9875778597406503,0.9658476623153933,0.9869563816619673,0.9880223438604444,0.9101263266693642
0.9219982959436274,0.9866573737196875,0.9789614580158512,0.984580498866213,0.9249395737200614,0.9874001312810677,0.9651962042254915,0.9803322379211,0.988155746883317,0.9155095429437725
0.9209147720210072,0.9865019779090987,0.9781065273528654,0.984580498866213,0.9250098879367171,0.9872224028214852,0.9645447461355895,0.9796084828711257,0.9882891499061894,0.9386046785414589
0.9203980099502488,0.9863465820985099,0.976503193379759,0.984580498866213,0.9250802021533728,0.9870446743619026,0.9638932880456875,0.9809757917440121,0.988422552929062,0.976672590785254
0.9196059666469052,0.9862947834949802,0.9767933320537872,0.984580498866213,0.9251856734783563,0.9866896318109102,0.9640379659996692,0.9850806980588628,0.9872414722241364,0.9625263148973009
0.9305082206657785,0.9862947834949802,0.976,0.984580498866213,0.9254317732366513,0.9862459322142129,0.9645807119755927,0.993092062643802,0.9854031496553116,0.9523976106617659
0.9370931432538977,0.9862947834949802,0.976,0.984580498866213,0.9256427158866183,0.9858022326175154,0.9651234579515163,0.9942903752039152,0.9835648270864868,0.9399786614857071
0.9447320589654545,0.9862947834949802,0.976,0.984580498866213,0.9262755438365194,0.9853585330208181,0.9656662039274398,0.9942903752039152,0.9817265045176621,0.9184327181148664
0.9490337136363197,0.9862553474801496,0.976,0.984580498866213,0.92659195781147,0.9850183586479261,0.9659966484285002,0.9949636424653728,0.9803114047316019,0.9089120609184294
0.9527845550901713,0.9860778854134119,0.976,0.984580498866213,0.9269083717864205,0.9850405225583532,0.9655840377675392,0.9951060358890701,0.9803775846852187,0.9449500247794805
0.9543055823782236,0.9859004233466742,0.976,0.9847009662615257,0.9272950999780268,0.9850626864687803,0.9651714271065781,0.9951060358890701,0.9804437646388355,0.9481541369484814
0.9562625219840121,0.9857229612799363,0.976,0.9854749644195707,0.9284552845528455,0.9850848503792073,0.9647588164456171,0.9951060358890701,0.9805099445924523,0.9490068348087227
0.9569439128601916,0.9855454992131986,0.9768855570823188,0.9854875283446712,0.9307756537024829,0.9851070142896344,0.9643462057846561,0.9951060358890701,0.9805761245460691,0.9606748217352924
0.9594564388260816,0.9855405593600811,0.9782977090850489,0.984580498866213,0.9335706438145462,0.9849396311822016,0.9647953619491527,0.9951060358890701,0.9816235466233092,0.9582242433511813
0.9635785633544547,0.985584911567998,0.979,0.984580498866213,0.9356800703142166,0.9847180917839516,0.965490737206637,0.9951060358890701,0.9829513235930131,0.9521939130014809
0.9645602247922129,0.9856292637759149,0.9789924295889793,0.9838558183228024,0.9369457262140188,0.9844965523857017,0.9661861124641214,0.9944545355136194,0.984279100562717,0.9302158768556135
0.9655081069586755,0.9856736159838317,0.9781374989259933,0.9827664399092969,0.9394418809052956,0.9842750129874518,0.9668814877216059,0.9942903752039152,0.9856068775324208,0.9298127048609391
0.9667190264450696,0.9857401572343553,0.978,0.9829589952121337,0.940215337288508,0.9839503895392211,0.9671566839472941,0.9942903752039152,0.9863811650155605,0.9321013568996442
0.967437650578832,0.9858510765700922,0.978,0.9845069918584629,0.9409360580092287,0.983419597991029,0.9665915221093904,0.9942903752039152,0.9860484735255723,0.9412405707958468
0.9688004326228256,0.985961995905829,0.978,0.984580498866213,0.941533728850802,0.9828888064428368,0.9660263602714865,0.9939444353298021,0.9857157820355841,0.9494642654959475
0.9689552238805971,0.9860729152415659,0.978,0.984580498866213,0.9420259283673917,0.9823580148946447,0.9654611984335827,0.9927657284885213,0.9853830905455959,0.9559924746800728
0.9694445903952075,0.9861838345773027,0.9777256925631522,0.983638133848808,0.9430454845088992,0.9818272233464527,0.9648960365956789,0.994157784639634,0.9850503990556077,0.9529438421875768
